Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0000733,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-04,,,,public,2023-01-04,"Отсутствует элемент стилизации для ссылки ""Електронні картки Apple і Google"" в боковом меню - раздел ""РІШЕННЯ""",assigned,open,
0000723,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-04,"Отсутствует ссылка ""НАЗАД У ГЛОСАРІЙ""/""BACK TO GLOSSARY"" при просмотре страницы ""ЩО ТАКЕ ЧАТ-БОТ?"" в UA и EN локализациях",assigned,open,
0000732,[Matvienko K.] https://avada-media.ua,administrator,,normal,major,always,,General,2023-01-03,,,,public,2023-01-03,Отсутствует валидация вводимых значений в форме для получения расчета стоимости проэкта,new,open,
0000731,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Отсутствует кнопка ""НАЗАД В ГЛОССАРИЙ"" при просмотре страницы ""ЧТО ТАКОЕ BLOCKCHAIN?"" на RU локализиции",assigned,open,
0000730,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Не кликабельная ссылка ""Blockchain"" в UA и EN локализациях",assigned,open,
0000727,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Не кликабельная ссылка ""НАЗАД У ГЛОСАРІЙ"" на странице ""ЩО ТАКЕ BEHANCE?"" на UA локализации",assigned,open,
0000729,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Раздел ""Матеріали"" смещён влево на 30 px - на главной странице сайта ""SPACELAB""",assigned,open,
0000728,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Не кликабельная ссылка ""Android"" на странице ""F.A.Q.""",assigned,open,
0000726,[Matvienko K.] https://avada-media.ua,administrator,Kirilenko Andrey,normal,text,always,,General,2023-01-03,,,,public,2023-01-03,"Не соответствует название статьи, предложенной для перехода ссылке в EN локализации",assigned,open,
0000725,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Отсутствует ""En""локализация в разделе  ""Feed""",assigned,open,
0000724,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Отсутствует локализация отзывов о компании на русский язык в""Body""",assigned,open,
0000722,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Присутствие кирилицы на английской локализации в разделе что о нас думают клиенты в ""Body""",assigned,open,
0000721,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,low,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Не локализованы банеры на ""Ru""и""Ua""локализациях,баннеры на английском языке в разделе мобильные приложения",assigned,open,
0000720,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Не локализована ссылка""Чат-боты"" на русский язык в ""body"" главного меню сайта",assigned,open,
0000719,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,low,minor,always,,General,2023-01-03,,,,public,2023-01-03,"Не кликабельна ссылка ""Android""в разделе ""F.A.Q""",assigned,open,
0000718,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,Ошибка 503 на главной странице сайта,assigned,open,
0000717,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,major,sometimes,,General,2023-01-03,,,,public,2023-01-03,Сайт перестает реагировать на колесико мишки при отправке воопроса через форму связи,assigned,open,
0000716,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,Отсутствует валидация в поле для ввода номера телефона в форме для обратной связи в футере,assigned,open,
0000715,Projekt[Antonov] 2.0,administrator,Kirilenko Andrey,normal,minor,always,,General,2023-01-03,,,,public,2023-01-03,Отсутствует валидация в поле для ввода имеила в форме для обратной связи в футере,assigned,open,
0000714,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-29,,,,public,2022-12-29,"[Калинин] Кнопка ""Закрыть окно"" отсутствует в окне ""Building Templates"" при нажатии на кнопку ""Place Building""",assigned,open,
0000713,PROJECT [KUZMENKO],administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-27,Windows ,10 Pro,,public,2022-12-27,"Режим ""Насквозь"" работает не корректно",assigned,open,
0000702,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-27,"Отсутствует кнопка ""закрыть"" во всплывающем окне ""Шаблоны строений""",assigned,open,
0000703,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-27,Отсутствует возможность вывести персожа игры из шахты,assigned,open,
0000704,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-27,"Всплывающее окно ""Разместить предметы"" открывается за открытыми на экране окнами",assigned,open,
0000706,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-27,"Отсутствует день 1 в журнале ""Обзор города"" во всплывающем окне ""Информация о городе""",assigned,open,
0000712,Projects [Moiseieva],administrator,Kirilenko Andrey,high,major,sometimes,,General,2022-12-27,Windows 10 Pro (x64),22H2,PC,public,2022-12-27,"[Моисеева] Отображается ошибка ""std::logic_error: '...' "" при удалении несозданного склада в новой игре",assigned,open,
0000711,Projects [Moiseieva],administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-27,Windows 10 Pro (x64),22H2,PC,public,2022-12-27,[Моисеева] Отсутствует приоритетность поставленных задач для жителей,assigned,open,
0000710,Projects [Moiseieva],administrator,Kirilenko Andrey,high,major,always,,General,2022-12-27,Windows 10 Pro (x64),22H2,PC,public,2022-12-27,[Моисеева] Наличие возможности разместить поселение под водой,assigned,open,
0000677,Projects [Moiseieva],administrator,Kirilenko Andrey,urgent,major,always,,General,2022-12-26,Windows 10 Pro (x64),22H2,PC,public,2022-12-27,[Моисеева] Игра запускается с английской локализацией при выборе установочного языка - русский,assigned,open,
0000681,Projects [Moiseieva],administrator,Kirilenko Andrey,normal,trivial,always,,General,2022-12-26,Windows 10 Pro (x64),22H2,PC,public,2022-12-27,"[Моисеева] Виден элемент кода в категории ""Мебель"" в ""Проектировке строений""",assigned,open,
0000707,Projects [Moiseieva],administrator,Kirilenko Andrey,high,major,random,,General,2022-12-27,Windows 10 Pro (x64),22H2,PC,public,2022-12-27,"[Моисеева] Отображается ошибка ""c++ exception: lua runtime error"" при многократной смене выбора семян для посадки в поле",assigned,open,
0000698,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,low,trivial,random,,General,2022-12-26,Windows 10,22H2,,public,2022-12-27,Не полная EN локализация игры,assigned,open,
0000696,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-27,Музыкальное сопровождение игры включается при запуске исполняемого файла приложения,assigned,open,
0000693,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-27,Происходит перезапуск игры через выход в главное меню из текущей игры,assigned,open,
0000709,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-27,Windows 10,22H2,,public,2022-12-27,"Не кликабельная иконка ""Корзина"" в диалоговом окне ""Список рецептов""",assigned,open,
0000708,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-27,Windows 10,22H2,,public,2022-12-27,Наложение диалоговых окон друг на друга,assigned,open,
0000700,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-27,Нет возможности определять приоритетность выполнения заданий в игре,assigned,open,
0000701,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-26,Имена персонажей игры в EN локализации указаны на русском языке,assigned,open,
0000705,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,low,trivial,random,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-26,Не полная RU локализация названия города по умолчанию,assigned,open,
0000699,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-26,Происходит движение по игровому полю при включенном меню паузы,assigned,open,
0000692,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-26,Камера проходит сквозь текстуры объектов игрового поля,assigned,open,
0000691,[Matvienko K.] Stoneheatrh,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-26,Windows 10,22H2,,public,2022-12-26,Камера выходит за пределы песочницы,assigned,open,
0000697,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,normal,trivial,random,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-26,Отсутствует возможность выйти из полноэкранного режима,assigned,open,
0000695,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,high,trivial,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-26,Отсутствует описание концепции и правил игры,assigned,open,
0000694,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,normal,trivial,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-26,Отсутствие проверки наличия программы в системе при повторной инсталяции,assigned,open,
0000690,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,normal,trivial,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-26,"EN локализация окна ""Показать список изменений"" при выбранной RU локализации программы",assigned,open,
0000689,[Pynalyuk]Project Stonehearth,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,Windows 10 Pro,22H2,PC,public,2022-12-26,"EN локализация программы при выборе языка ""Русский"" во время инсталяции",assigned,open,
0000688,Projekt[Antonov],administrator,Kirilenko Andrey,high,major,sometimes,,General,2022-12-26,,,,public,2022-12-26,"Персонажи стоят в ямах и ничего не делают,не могут выбраться",assigned,open,
0000687,Projekt[Antonov],administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-26,,,,public,2022-12-26,В игре полностью отсутствует обучение,assigned,open,
0000686,Projekt[Antonov],administrator,Kirilenko Andrey,low,trivial,sometimes,,General,2022-12-26,,,,public,2022-12-26,Сьежает главное меню игры,assigned,open,
0000685,Projekt[Antonov],administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-26,,,,public,2022-12-26,Присутствуют фразы на английском языке в меню выбора команды на русской локализации,assigned,open,
0000684,Projekt[Antonov],administrator,Kirilenko Andrey,normal,minor,have not tried,,General,2022-12-26,,,,public,2022-12-26,Отсутствует указатель задания для прихода нового жителя,assigned,open,
0000683,Projekt[Antonov],administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,,,,public,2022-12-26,Камера проходит сквозь текстуру горы при приближении вплотную к горе,assigned,open,
0000682,Projekt[Antonov],administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-26,,,,public,2022-12-26,"При нажатии кнопки ""X-ray""исчезает все кроме построек",assigned,open,
0000680,Projekt[Antonov],administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-26,,,,public,2022-12-26,Камера далеко выходит за границы карты во время игры,assigned,open,
0000679,Projekt[Antonov],administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-26,,,,public,2022-12-26,Не полностью локализованое  название поселения,assigned,open,
0000678,Projekt[Antonov],administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-26,,,,public,2022-12-26,Не локализованы имена персонажен в меню выбора команды,assigned,open,
0000675,QA25,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-25,,,,public,2022-12-25,"[Пиналюк] Отсутствует ru  локализация программы при выборе языка ""Русский"" в момент инсталяции",assigned,open,
0000645,QA25,administrator,Kirilenko Andrey,normal,tweak,always,,General,2022-12-22,,,,public,2022-12-22,"[Кузьменко] Наложение графических элементов ""Popup"" и ""Якорь"" на сайте при скроллинге",assigned,open,
0000666,QA25,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-22,,,,public,2022-12-22,[Богосов] На сайте отсутствует возможность записаться на обучение в организацию,assigned,open,
0000674,QA25,administrator,administrator,normal,minor,have not tried,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Отсутствие локализации в форме обратной связи,assigned,open,
0000672,QA25,administrator,Kirilenko Andrey,normal,minor,have not tried,,General,2022-12-22,,,,public,2022-12-22,"[Калинин] Возврат на главную страницу из раздела ""Наши работы"" при переходе на локализацию UA",assigned,open,
0000671,test for qa15,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Калинин] Возврат на главную страницу из раздела ""Наши работы"" при переходе на локализацию UA",assigned,open,
0000669,QA25,administrator,,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Отсутствие локализации в форме заказа SEO продвижения на главной странице сайта,new,open,
0000662,QA25,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Пиналюк] Ошибка 404 при клике на иконку  ""Сайт для THETOWERECAPES"" в блоке ""Наши работы "" на главной странице UA локализация",assigned,open,
0000638,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Кузьменко] Не корректно меняется текст в хедере при смене локализации на ""UA""",assigned,open,
0000653,QA25,administrator,,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Отсутствует валидация вводимых значений в полях введения номера телефона и электронной почты в форме обратной связи,new,open,
0000639,QA25,administrator,Kirilenko Andrey,normal,minor,have not tried,,General,2022-12-22,,,,public,2022-12-22,"[Diakonova] Отсутствует валидация  в поле электронного адреса в окне ""Заказать просчет сайта""",assigned,open,
0000626,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Antonov]Отсутствует локализация карты в разделе ""Контакты"" на русский язык",assigned,open,
0000663,QA25,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-22,,,,public,2022-12-22,"[Донев] Отсутствуют разделы ""Услуги"", ""Обучение"", ""Отзывы"" в Боковом меню в украинской локализации сайта.",assigned,open,
0000658,QA25,administrator,Kirilenko Andrey,urgent,major,always,,General,2022-12-22,,,,public,2022-12-22,"[Темерева] Невозможно ввести данные для обратной связи при попытке купить пакет Local в разделе ""Стоимость Seo""",assigned,open,
0000654,QA25,administrator,administrator,high,major,always,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Ошибка 404 при отправлении сообщения через форму обратной связи,assigned,open,
0000648,QA25,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Богосов] Не открываются видео отзывы о сайте на странице ""Отзывы""",assigned,open,
0000643,QA25,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-22,,,,public,2022-12-22,"[Пиналюк] Размер кнопки ""узнать больше"" не соответствует  названию кнопки",assigned,open,
0000642,test for qa15,administrator,administrator,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Отсутствует валидация вводимых значений в форме обратной связи,assigned,open,
0000641,test for qa15,administrator,administrator,high,major,always,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Ошибка 404 при отправлении сообщения через форму обратной связи,assigned,open,
0000640,test for qa15,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Темерева] Отсутствует валидация для вводимых значений в текстовом поле ""Телефон"" в разделе Контакты / Пишите нам",assigned,open,
0000637,test for qa15,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Antonov]Отсутствует локализация карты на русский язык,assigned,open,
0000635,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Матвиенко] Автоматический переход EN to UA локализации после клика на логотип в хедере и футере страницы сайта,assigned,open,
0000634,QA25,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Пиналюк] Редирект на UA локализацию при нажатии кнопки ""All portfolio"" на странице ""Web site Development"" на EN локализации",assigned,open,
0000633,QA25,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-22,,,,public,2022-12-22,[Богосов] Неправильный перевод предложения на главной странице при переводе локализации  с русского на английский язык,assigned,open,
0000632,QA25,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-22,,,,public,2022-12-22,"[Донев]Отсутствует валидация вводимых цифровых и буквенных значений в поле ""телефон"", при подачи заявки на страни обратная связь",assigned,open,
0000631,test for qa15,administrator,administrator,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Ярош] Ошибка в слове ""Тестуваняя"" на главной странице сайта",assigned,open,
0000630,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Темерева] Сайт переводит пользователя в хедер после нажатия кнопки ""смотреть ещё"" при просмотре портфолио",assigned,open,
0000629,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,"[Моисеева] Опечатка в предложении ""Ви отримаєте результат"" во вкладке ""Відгуки"" в украинской локализации сайта",assigned,open,
0000628,QA25,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-22,,,,public,2022-12-22,"[Донев]Отсутствует валидация водимых цифровых и буквенных значений в поле ""телефон"", при подачи заявки на страни обратная связь",assigned,open,
0000627,QA25,administrator,Kirilenko Andrey,low,trivial,have not tried,,General,2022-12-22,,,,public,2022-12-22,"[Фаал О.] Опечатка в кнопках ""Подробнее"" в разделе ""Наши услуги"" в боди в англтйской локализации",assigned,open,
0000625,test for qa15,administrator,administrator,normal,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Ярош] Отсутствует валидация вводимых значений в форме обратной связи,assigned,open,
0000623,QA25,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-22,,,,public,2022-12-22,"[Донев]Отсутствует валидация водимых цифровых и буквенных значений в поле ""телефон"", при подачи заявки на странице обратная связ",assigned,open,
0000621,QA25,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-22,,,,public,2022-12-22,[Богосов] Отсутствует полная локализация сайта,assigned,open,
0000622,QA25,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-22,,,,public,2022-12-22,"[Наливайко Артем] Некорректный перевод описания превью ""swaggy.com.ua"" в английской локализации, на странице ""Portfolio"" .",assigned,open,
0000606,QA25,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-22,Windows 10,22H2,,public,2022-12-22,"[Матвиенко] Некорректная валидация при заполнении полей ""ФІО""; ""Номер телефону"" та ""E-mail"" в форме для обратной связи",assigned,open,
0000619,test for qa15,administrator,administrator,normal,feature,always,,General,2022-12-22,,,,public,2022-12-22,"[Ярош] Отсутствует возможность удаления файла в форме ""Зворотній зв'язок""",assigned,open,
0000616,test for qa15,administrator,administrator,low,trivial,always,,General,2022-12-22,,,,public,2022-12-22,"[Ярош] Ошибка в форме ""Зворотній зв'язок""",assigned,open,
0000615,QA25,administrator,Kirilenko Andrey,normal,major,N/A,,General,2022-12-22,,,,public,2022-12-22,"[Донев]Отсутствует валидация водимых цифровых и буквенных значений в поле ""телефон"", при подачи заявки обратная связь",assigned,open,
0000604,qa27,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-22,Windows 10,22H2,,public,2022-12-22,[Матвиенко] Форма для обратной связи принимает недействительные данные,assigned,open,
0000603,QA25,administrator,Kirilenko Andrey,high,major,N/A,,General,2022-12-22,,,,public,2022-12-22,"[Донев]Отсутствует валидация водимых цифровых и буквенных значений в поле ""телефон"", при подачи заявки обратная связь",assigned,open,
0000595,QA26 avada-media.ua,administrator,administrator,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY] [ L10N] Отсутствует локализаия комментария клиентов в разделе ""Что о нас говорят""",assigned,open,
0000594,QA26 avada-media.ua,administrator,administrator,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY] [L10N] Частичная локализация в разделе ""Логистика и транспорт""",assigned,open,
0000593,QA26 avada-media.ua,administrator,,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY] [L10N] Частичная EN локализация на странице ""JAVASCRIPT DEVELOPMENT""",new,open,
0000592,QA26 avada-media.ua,administrator,administrator,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY] [L10N] Отсутствует EN локализация имен сотрудников и информация об их опыте в разделе ""MOBILE DEVELOPER""",assigned,open,
0000591,QA26 avada-media.ua,administrator,administrator,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,[TSY] [L10N] Время на онлайн часах не соответствует киевскому времени в украинской локализации,assigned,open,
0000587,QA26 avada-media.ua,administrator,,normal,minor,have not tried,,General,2022-12-17,,,erwrewr,public,2022-12-17,[TSY],acknowledged,open,
0000590,QA26 avada-media.ua,administrator,administrator,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY] Отсутствует ограничение символов в полях ""Вопрос"" и ""ФИО"" в футере главной страницы сайта",assigned,open,
0000589,QA26 avada-media.ua,administrator,administrator,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,[TSY] Отсутствует переход в Viber в Pop-Up,assigned,open,
0000588,QA26 avada-media.ua,administrator,,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY] Отсутствует функция ""Назад в глоссарий"" в слове ""ДЕЦЕНТРАЛИЗОВАННЫЕ ПРИЛОЖЕНИЯ"" в разделе ""F.A.Q.""",new,open,
0000586,QA26 avada-media.ua,administrator,,normal,minor,have not tried,,General,2022-12-17,,,,public,2022-12-17,"[TSY]Отсутствует анимация в разделе ""Электронные карты Apple и Google"" при наведении на него.",new,open,
0000585,QA26 avada-media.ua,administrator,administrator,normal,minor,always,,General,2022-12-17,,,,public,2022-12-17,"[TSY]Отсутствует валидация слова ""привет"" в поисковой строке.",assigned,open,
0000584,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-13,,,,public,2022-12-13,"[Татаринович Е.] После создания личного кабинета и регистрации, нет ссылки Удалить учетную запись",assigned,open,
0000583,qa27,administrator,Kirilenko Andrey,high,minor,always,,General,2022-12-13,,,,public,2022-12-13,[Татаринович Е.] При заказе товара через кнопку Купить в один клик в форме заказа отсутствует кнопка Отменить заказ,assigned,open,
0000582,qa27,administrator,Kirilenko Andrey,high,minor,always,,General,2022-12-13,,,,public,2022-12-13,[Татаринович Е.] При нажатии на кнопку Купить товар в корзину не добавляется,assigned,open,
0000581,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-13,,,,public,2022-12-13,[Татаринович Е.] При просмотре товаров из разных разделов каталога отсутствуют отзывы покупателей,assigned,open,
0000580,qa27,administrator,Kirilenko Andrey,normal,trivial,always,,General,2022-12-13,,,,public,2022-12-13,[Татаринович Е.]  Не активна страница возврат товаров,assigned,open,
0000579,qa27,administrator,Kirilenko Andrey,normal,minor,have not tried,,General,2022-12-13,,,,public,2022-12-13,[Татаринович Е.] При переходе на страницу соц.сети Фейсбук открывается интернет магазин с другим ассортиментом товаров.,assigned,open,
0000549,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-09,,,,public,2022-12-12,"[Кушнір] В підрозділах про оригінальні аксесуари розділу новини міститься посилання, яке переводить на неіснуючу сторінку",assigned,open,
0000577,qa27,administrator,Kirilenko Andrey,normal,text,always,,General,2022-12-12,,,,public,2022-12-12,"[Флорес] Отсутствует локализация слайдеров ""Хіти продажів"", ""Новинки""  на главной странице",assigned,open,
0000578,qa27,administrator,Kirilenko Andrey,high,text,always,,General,2022-12-12,,,,public,2022-12-12,[Флорес] Отсутствует локализация в описании для большинства товаров при выборе украинской локализации,assigned,open,
0000576,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-11,,,,public,2022-12-11,"[Флорес] Отсутствует маркер ""в избранном"", ""в сравнении"" при клике на ссылки ""Добавить в избранное"", ""Добавить в сравнение""",assigned,open,
0000575,qa27,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-11,,,,public,2022-12-11,"[Флорес] Отсутствует уведомление о превышении лимита добавлений в сравнение при клике на ссылку ""Добавить в сравнение""",assigned,open,
0000574,qa27,administrator,Kirilenko Andrey,normal,feature,always,,General,2022-12-10,,,,public,2022-12-10,"В Хедере, в оформлении заказа в полек ""телефон"" отсутствует валидация на цифры",assigned,open,
0000573,qa27,administrator,Kirilenko Andrey,urgent,feature,always,,General,2022-12-10,,,,public,2022-12-10,"В хедере в кнопке авторизации, в поле регистрации, поле ""телефон"" прописываются буквы",assigned,open,
0000572,qa27,administrator,,normal,minor,always,,General,2022-12-10,,,,public,2022-12-10,[Марущак Александр] Ссылка сайта-партнёра открывается в текущей вкладке,new,open,
0000571,qa27,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-10,,,,public,2022-12-10,[Полибза Елена]  Не работает функциональность месенджер Instagram,assigned,open,
0000570,qa27,administrator,Kirilenko Andrey,normal,tweak,always,,General,2022-12-10,,,,public,2022-12-10,"[Полибза Елена]  Не работает функциональность "" Сортировать"" "" По модели от А-Я",assigned,open,
0000569,qa27,administrator,Kirilenko Andrey,low,tweak,always,,General,2022-12-10,,,,public,2022-12-10,[Комар] Не зникає спливаюче вікно після додавання товару в корзину,assigned,open,
0000568,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-10,,,,public,2022-12-10,"[Полибза Елена]  В разделе "" Детсткий транспорт""  представлены мягкие игрушки",assigned,open,
0000567,qa27,administrator,Kirilenko Andrey,high,minor,always,,General,2022-12-10,,,,public,2022-12-10,[Комар] Не знаходить сторінку повернення товару,assigned,open,
0000566,qa27,administrator,Kirilenko Andrey,low,text,always,,General,2022-12-10,,,,public,2022-12-10,"[Комар] Не перекладає текст «Додати до обраного, Доддати до порівняння» на українську при зміні локалізації сайту",assigned,open,
0000565,qa27,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-10,,,,public,2022-12-10,"[Полибза Елена]  Не понятна функциональность кнопки ""Justin"" в разделе  "" Способ доставки"" при оформлении товара в "" Корзине""",assigned,open,
0000564,qa27,administrator,Kirilenko Andrey,high,tweak,always,,General,2022-12-10,,,,public,2022-12-10,"[Полибза Елена]  Не указан адрес получения товара при выборе  "" САМОВЫВОЗ"" в разделе  "" Способ доставки""",assigned,open,
0000563,qa27,administrator,Kirilenko Andrey,normal,feature,always,,General,2022-12-10,,,,public,2022-12-10,"[Флорес] Иконка ""избранное"", справа в хедере, переводит в раздел ""регистрация""",assigned,open,
0000562,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-10,,,,public,2022-12-10,[Полибза Елена]  Не работает функциональность  Связь месенджер Vaber,assigned,open,
